what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1515510279342
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1515510279525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1515510294091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1515510317215
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1515510317642
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1515510320359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515510329139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515510332204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515510333537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515510386638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515510389049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515510395350
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515510395407
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.navigate.open.type",1515510395442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515510396782
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1515510396902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515510401740
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1515510401920
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1515510405187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515510406514
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1515510406688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1515510420532
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1515510420694
